dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,hidden_label
0.615254,tcp,http,FIN,10,8,794,1078,27.630865000000004,62,252,9296.973633,12274.60547,2,2,68.36155600000001,79.43056999999997,0.058513,0.031247000000000007,79,135,1,136,4,1,1,1,3,0,0,4,1,3,0,7d18168b51db60eb31312de2671bc206
0.52268,tcp,-,FIN,10,6,534,268,28.698248,254,252,7362.057129000002,3428.484131,2,1,58.07555600000001,94.488203,0.049209,0.065251,53,45,0,0,3,2,2,2,2,0,0,0,3,2,0,4335985ab1f6706d89fef14e43f52f37
0.001041,udp,dns,CON,2,2,146,178,2881.844351,31,29,560999.0625,683957.75,0,0,0.006999999999999999,0.011,0.0,0.0,73,89,0,0,4,2,2,1,1,0,0,0,14,1,0,fdaafa25fce0c48f6a7c42c62ed234ad
3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,45,0,0,0,9,4,1,1,6,0,0,0,6,6,0,a118126e51b637f5023633f2d3c307e0
0.004889,udp,-,CON,4,4,568,304,1431.785581,31,29,697075.0625,373082.4063,0,0,1.282333,1.107,0.0,0.0,142,76,0,0,3,6,1,1,3,0,0,0,4,7,0,82268841042587a1ed94c0d521790fa1
1.096374,tcp,http,FIN,14,18,1684,10168,28.275022,31,29,11412.16406,70078.27344,3,5,84.311233,64.439,0.000907,0.000145,120,565,1,3924,5,2,3,1,1,0,0,1,3,2,0,3e069a4bbdf6ab711ceb29aa7444f028
0.005873,tcp,-,FIN,18,18,3672,2456,5959.475786,31,29,4723991.5,3160224.75,7,7,0.325412,0.272412,0.0012380000000000002,0.000218,204,136,0,0,18,4,1,1,3,0,0,0,4,10,0,0494364ed82678d1c130507ec5bf9421
0.453688,tcp,smtp,FIN,52,42,37196,3380,204.986689,31,29,643279.0625,58189.76953,18,8,8.889432000000003,11.052098,0.000544,0.000153,715,80,0,0,2,4,1,1,1,0,0,0,7,3,0,7bb9dc099df9d9d088f301f14c0fe1e5
0.018701,tcp,-,FIN,16,18,1540,1644,1764.611505,31,29,617721.0,664349.5,4,4,1.225,1.072353,0.000467,0.000153,96,91,0,0,6,6,4,1,5,0,0,0,11,9,0,f94a57f31e3e2f3d7393bcef90842e6a
1.020834,tcp,http,FIN,14,18,1684,10168,30.367328000000004,31,29,12256.64551,75263.95313,3,5,78.499385,60.016235,0.000552,0.000165,120,565,1,3924,2,9,1,1,1,0,0,1,5,2,0,3d99ad94afda6ad3d6db80149a77c2c1
2.161909,tcp,-,FIN,10,8,994,354,7.86342,254,252,3311.887695,1147.134277,2,1,240.212111,279.763719,0.203184,0.116813,99,44,0,0,1,1,1,1,1,0,0,0,1,1,0,cb0decf14985eef5467a1401d2131611
0.896616,tcp,-,FIN,10,6,1506,268,16.729570000000002,254,252,12098.8252,1998.625977,2,1,99.512333,161.737,0.087922,0.086644,151,45,0,0,4,2,2,2,4,0,0,0,3,4,0,4687000e7ce1ad78c9e372328c319591
1.001608,tcp,-,FIN,16,14,876,816,28.953442,254,252,6565.442871,6054.2646479999985,4,5,66.77387,71.895234,0.029445,0.05554,55,58,0,0,4,1,1,1,4,0,0,0,1,4,0,f928eef3f3b269883d713f64b77a6f63
0.488854,tcp,-,FIN,10,6,534,268,30.684008,254,252,7871.471191,3665.716309,2,1,51.888111,68.936797,0.14416500000000002,0.091571,53,45,0,0,9,2,2,1,9,0,0,0,2,9,0,1ce03e40ab762560c5a611560ed735b0
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,9,4,1,1,30,0,0,0,5,8,0,0314da44b011b47da3058e301837bc74
0.778042,tcp,http,FIN,10,10,850,1186,24.420275,62,252,7865.898926000002,10981.41211,2,2,86.449111,75.396664,0.098696,0.084734,85,119,1,129,4,1,1,1,4,0,0,1,1,4,0,585e41bdd7aacd79f91a5c7bf8bff227
0.244378,udp,-,CON,4,4,568,312,28.64415,31,29,13945.6084,7660.26416,0,0,76.337336,76.344336,0.0,0.0,142,78,0,0,13,3,1,1,2,0,0,0,4,5,0,18cbe44ec8958b0689d0ca60ebdb5a5c
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,532,0,0,0,32,7,7,1,32,0,0,0,7,32,0,0943e5a81cc689c9282a849b9c626976
1.460904,tcp,-,CON,6,2,998,86,4.791554,62,252,4556.083008,235.470642,2,1,292.1808,0.006999999999999999,0.6583399999999999,0.6181260000000001,166,43,0,0,3,1,1,1,2,0,0,0,1,3,0,a03b5ba66056bc38bf888f107ba52f53
0.031738,tcp,-,FIN,122,126,7808,15182,7782.46851,31,29,1951981.75,3796584.25,30,32,0.259421,0.249936,0.000492,0.000136,64,120,0,0,1,2,1,1,1,0,0,0,2,8,0,3eb906726849456da41056de3edde415
0.090089,udp,-,CON,4,4,512,304,77.70094,31,29,34099.61328,20246.64453,0,0,17.676666,26.000666,0.0,0.0,128,76,0,0,3,4,1,1,3,0,0,0,5,6,0,ea410e91766805fab168269fdd632985
0.482943,tcp,-,FIN,14,12,782,678,51.765944,254,252,12042.8291,10303.49316,4,4,37.149463,37.79409,0.042193,0.033912,56,57,0,0,6,2,2,1,6,0,0,0,3,7,0,5819aa233b9d0742a48381f47d5e03c2
0.01695,tcp,-,FIN,48,50,2958,32368,5722.7138380000015,31,29,1367315.625,14971563.0,7,18,0.35380900000000004,0.334245,0.0005610000000000001,0.000128,62,647,0,0,7,3,1,1,1,0,0,0,2,12,0,ed8092e7bdfe4a18e427314cc7c0ee27
0.001112,udp,dns,CON,2,2,146,178,2697.841802,31,29,525179.875,640287.8125,0,0,0.011,0.009000000000000001,0.0,0.0,73,89,0,0,2,6,1,1,1,0,0,0,1,5,0,d2e1c6301ddc1daa80cc476439aeb134
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,532,0,0,0,30,8,8,1,30,0,0,0,8,30,0,c25d487b4b777f3e340dc69373c80f92
0.004555,udp,-,CON,4,4,568,304,1536.77278,31,29,748188.8125,400439.0938,0,0,1.218333,1.024333,0.0,0.0,142,76,0,0,16,3,1,1,2,0,0,0,2,11,0,baf195b850617d0f3b5f7c42bcd22704
0.031238,tcp,-,FIN,44,46,2766,24004,2849.093976,31,29,692489.875,6013957.0,7,16,0.718,0.6822,0.000535,0.000135,63,522,0,0,13,4,1,1,2,0,0,0,2,9,0,cc7bb467766c141c03049db8f29963b3
0.570921,tcp,-,FIN,10,6,534,268,26.273337,254,252,6739.986816,3138.788086,2,1,60.761222,87.03220300000002,0.135751,0.059541,53,45,0,0,6,1,1,1,5,0,0,0,1,5,0,9dad5ed01c9a220df1ed73151155e177
0.036513,tcp,-,FIN,56,58,3390,41676,3094.788096,31,29,729603.125,8973900.0,7,22,0.6565270000000001,0.632649,0.00045,0.000118,61,719,0,0,11,3,1,1,2,0,0,0,6,6,0,01b51055944d6e97ce7d5c09e7dd0160
0.7239869999999999,tcp,-,FIN,10,6,534,268,20.718605,254,252,5315.012695,2475.1826170000004,2,1,77.859444,123.476602,0.1066,0.116652,53,45,0,0,5,2,1,1,4,0,0,0,3,4,0,82223c80a41ab13db717dc1a204ee751
0.0010960000000000002,udp,dns,CON,2,2,146,178,2737.226368,31,29,532846.75,649635.0625,0,0,0.01,0.002,0.0,0.0,73,89,0,0,5,5,2,2,2,0,0,0,2,4,0,3585b36daaf0813bb38e1ea486b93e6f
0.017837000000000002,tcp,-,FIN,46,48,2854,30622,5213.881507,31,29,1252228.625,13448450.0,7,17,0.389022,0.368191,0.000525,0.000146,62,638,0,0,5,9,1,1,3,0,0,0,4,3,0,96be297ce2ec3fc1fdbdd1dd109a0f6c
0.622639,tcp,-,CON,6,2,1012,86,11.24247,62,252,10844.16504,552.487061,2,1,124.5278,0.006999999999999999,0.124877,0.159943,169,43,0,0,4,2,1,1,3,0,0,0,3,2,0,66aa7aeff639c2debe00eb5cac4da512
0.001077,udp,dns,CON,2,2,146,178,2785.515187,31,29,542246.9375,661095.625,0,0,0.011,0.008,0.0,0.0,73,89,0,0,5,3,1,1,1,0,0,0,3,5,0,1942cb722201bdb97138fa8c3dff0aed
0.330889,tcp,-,FIN,22,24,3880,2768,135.997273,31,29,89552.69531,64142.35938,7,7,15.741381,14.362826,0.00054,0.000143,176,115,0,0,9,2,1,1,2,0,0,0,2,4,0,7d3fec16ff66ba2852b564f4e3080c5e
0.017322999999999998,tcp,-,FIN,48,50,2958,32368,5599.49189,31,29,1337874.5,14649194.0,7,18,0.360553,0.34149,0.00058,0.000131,62,647,0,0,14,3,1,1,1,0,0,0,3,10,0,0b9fa71a296d5cca77df09d6fb3f6115
0.00099,udp,dns,CON,2,2,132,164,3030.303118,31,29,533333.375,662626.3125,0,0,0.011,0.008,0.0,0.0,66,82,0,0,3,3,1,1,1,0,0,0,9,1,0,ae5ba12b3bfa208b13866198a07bdc73
0.032463,tcp,-,FIN,122,126,7816,16782,7608.662351000001,31,29,1910359.5,4102886.5,30,32,0.265479,0.25512,0.0005679999999999999,0.000152,64,133,0,0,8,1,1,1,1,0,0,0,5,4,0,2e3f4097f2c9c7a384a02ce7e84f4d90
0.186857,tcp,-,FIN,16,18,1540,1644,176.60564,31,29,61822.67578,66489.34375,4,4,12.435933,10.960941,0.000513,0.000391,96,91,0,0,11,6,6,1,6,0,0,0,9,8,0,2017928bc2f716e58e45c91c83f73ead
0.032619,tcp,ftp,FIN,52,54,2934,3742,3218.982853,31,29,705846.3125,900824.6875,11,15,0.633412,0.605792,0.000505,0.000136,56,69,0,0,1,2,1,1,2,1,1,0,5,1,0,b4ee6b626bb3d045647919b53299e94f
0.004764,udp,-,CON,4,4,568,304,1469.353499,31,29,715365.25,382871.5313,0,0,1.246667,1.085,0.0,0.0,142,76,0,0,6,5,1,1,3,0,0,0,6,12,0,39d360f1ad9546bfd437c78983771150
0.620123,tcp,-,FIN,20,8,17930,354,43.539747,254,252,219749.9375,3999.206543,7,1,31.586685,77.751,0.075865,0.083537,897,44,0,0,4,1,1,1,1,0,0,0,12,1,0,50b9738f8928511cbba1a348dc5294f0
0.594799,tcp,-,FIN,10,6,2516,268,25.218604,254,252,30464.07422,3012.782471,2,1,62.232,103.581398,0.076889,0.077886,252,45,0,0,6,1,1,1,6,0,0,0,1,7,0,1d3b324445ac21ef1bf709d820dc76f4
0.5957020000000001,tcp,-,FIN,10,6,588,268,25.180376000000006,254,252,7117.652831999999,3008.215576,2,1,61.107556,90.053398,0.14543,0.090861,59,45,0,0,2,1,1,1,2,0,0,0,1,2,0,2f80dfe78ed70703b447bbdd01723349
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.724,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,da48d63284d7d6c76c3737d4cbf771d3
0.660771,tcp,-,FIN,16,10,904,556,37.834589,254,252,10266.79395,6065.6416020000015,5,3,42.593267,68.55733599999999,0.043745,0.029174,57,56,0,0,6,3,3,1,6,0,0,0,3,6,0,420fce77a47fe31d2d3d6c79f748f308
0.886548,tcp,-,FIN,60,14,68181,612,82.341849,254,252,604998.25,5134.521973,27,1,14.635305,66.055695,0.027815,0.096373,1136,44,1,0,7,1,1,1,3,0,0,1,3,3,0,b0eb8bd69ddb4524a3a3e88a5b3efb1d
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,6,3,3,1,5,0,0,0,25,5,0,09e248fa25764cca7e1823b01c6bef7a
0.730494,tcp,-,FIN,92,164,5696,192828,349.078832,31,29,61711.66016,2098886.5,10,71,8.023747,4.478067,0.0005650000000000001,0.000133,62,1176,0,0,10,10,8,3,8,0,0,0,11,14,0,62d15a077760295443f90e6859467023
0.044929,tcp,-,FIN,36,38,2334,16290,1624.78572,31,29,404193.2813,2824367.25,7,12,1.2746,1.197676,0.000605,0.000155,65,429,0,0,5,3,1,1,1,0,0,0,8,11,0,ae7f992b8e18fdd0ec7ecff28889701d
1.528386,tcp,http,FIN,10,8,812,1152,11.122845,62,252,3826.258545,5276.154297,2,2,169.820667,197.535859,0.145507,0.06981799999999999,81,144,1,169,3,1,1,1,3,0,0,1,1,3,0,b304473ad1d5ce9c766337d3155e5108
1.09917,tcp,http,FIN,14,18,1684,10168,28.203099,31,29,11383.13477,69900.01563,3,5,84.524,64.623706,0.000562,0.000139,120,565,1,3924,2,7,2,1,1,0,0,1,5,1,0,da400b3f1f575b67d79b07f10989cff4
0.000955,udp,dns,CON,2,2,146,178,3141.36127,31,29,611518.3125,745549.75,0,0,0.002,0.006,0.0,0.0,73,89,0,0,5,4,2,1,2,0,0,0,4,1,0,fe15593c462ca882da4789c09f19987d
0.802623,tcp,-,CON,6,2,998,86,8.721405,62,252,8292.810547,428.594757,2,1,160.5246,0.006999999999999999,0.111533,0.135965,166,43,0,0,5,2,2,1,4,0,0,0,2,4,0,c95fc63ea3f5b672e1a76984b75eea7e
0.6358199999999999,tcp,http,FIN,10,8,834,1190,26.737128,62,252,9449.21582,13110.62891,2,2,70.64666700000002,69.596141,0.119896,0.119907,83,149,1,188,2,2,1,1,3,0,0,1,2,2,0,d85f1d6cafc5da687bf35a2059379588
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.732,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,0,0,0,2,2,1,ad8f3567b362a9f5db0b8fc8155d479d
0.727627,tcp,-,FIN,86,164,5384,192828,342.208311,31,29,58513.5,2107156.5,10,71,8.556541000000001,4.460515,0.000559,0.000123,63,1176,0,0,13,10,6,1,7,0,0,0,7,11,0,b104349e60cafd1b252d2b38815e9343
0.084128,udp,-,CON,4,4,528,304,83.20654300000002,31,29,37656.90234,21681.24805,0,0,11.664333,23.678334,0.0,0.0,132,76,0,0,9,3,1,1,3,0,0,0,5,4,0,541652bb59855d3cbd6e24f5c92d200e
0.006091,tcp,http,FIN,8,10,1040,824,2791.003098,31,29,1195206.0,974552.625,2,2,0.768714,0.611556,0.0005769999999999999,0.000167,130,82,1,83,4,2,1,1,1,0,0,1,8,2,0,59382855664aae774b507a4e84f76de1
0.444211,tcp,-,FIN,28,30,4400,3080,128.317397,31,29,76414.13281,53632.16797,7,7,16.440260000000002,15.299759,0.0005139999999999999,9.5e-05,157,103,0,0,7,2,1,1,1,0,0,0,3,9,0,3338f6358e866ccbe7686927a0b81c07
9e-06,udp,-,INT,2,0,188,0,111111.1072,254,0,83555552.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,94,0,0,0,6,4,4,1,6,0,0,0,21,6,0,c4beba2b84637a7b3bff05220561d164
0.350538,tcp,-,FIN,206,396,11930,495632,1714.507485,31,29,270966.3438,11282794.0,19,178,1.7084150000000002,0.8860459999999999,0.000546,0.000157,58,1252,0,0,13,9,7,2,7,0,0,0,14,18,0,559fec27e3ad131abcf2618a7f78564c
0.016600999999999998,tcp,-,FIN,46,48,2854,30622,5602.072171,31,29,1345461.125,14449732.0,7,17,0.360978,0.341915,0.0005269999999999999,0.000155,62,638,0,0,8,3,1,1,1,0,0,0,3,6,0,1eb43c696d9c71b5f1f35f2c0343d1f6
0.576227,tcp,-,CON,6,2,998,86,12.14799,62,252,11551.00293,596.986938,2,1,115.2454,0.008,0.131363,0.337714,166,43,0,0,4,3,3,1,4,0,0,0,3,4,0,42fcfc471a4ae8a9b600c376f76ac925
8.570232,tcp,-,REQ,6,0,270,0,0.583415,254,0,210.029312,0.0,5,0,1714.046375,0.0,0.0,0.0,45,0,0,0,36,8,2,2,32,0,0,0,7,32,0,4dc8b00ca23cbb518b01e9669611791d
3e-06,udp,-,INT,2,0,1064,0,333333.3215,254,0,1418666624.0,0.0,0,0,0.003,0.0,0.0,0.0,532,0,0,0,26,5,5,1,26,0,0,0,6,26,0,459ae60566b2cec06c23a532e0830483
1.792202,tcp,-,FIN,10,8,748,354,9.485538,254,252,3008.589355,1383.772583,2,1,195.508,239.73514100000003,0.114054,0.14236600000000002,75,44,0,0,1,1,1,1,2,0,0,0,1,1,0,d618b0430565ab1f6b72596d636e1c1f
2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,52,0,0,0,8,2,3,1,4,0,0,0,3,4,0,2efb1eff63c4a2a7e41b76696989c041
0.993695,tcp,-,FIN,10,8,2516,354,17.107865,254,252,18234.9707,2495.735596,2,1,107.533,130.364,0.081139,0.053606,252,44,0,0,3,1,1,1,2,0,0,0,2,2,0,bf935ea0a4214046527a826a89ffd4ff
0.641151,tcp,-,FIN,10,8,2516,354,26.514814,254,252,28261.67188,3868.043457,2,1,71.144778,79.82128900000002,0.082397,0.08022699999999999,252,44,0,0,6,3,3,3,4,0,0,0,3,4,0,8da60faec1ef7fd282c66982faa6c3e0
0.293317,tcp,-,FIN,10,6,546,268,51.139213,254,252,13418.92969,6109.431152,2,1,31.086444,46.208398,0.062266,0.044189,55,45,0,0,10,2,2,1,10,0,0,0,2,10,0,3cad6455801461989bbfc0d9c0bd293d
0.8198030000000001,tcp,http,FIN,60,14,68199,612,89.045783,254,252,654430.375,5552.553711,27,1,14.117776,57.728309,0.069326,0.058643,1137,44,1,0,3,13,2,1,2,0,0,1,2,2,0,c422a01f91fd2971f989b21a57c886ab
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,39,0,0,0,6,2,4,2,3,0,0,0,4,4,0,6bff99960bb11553a891910106fee4ed
0.449377,tcp,-,FIN,14,6,8834,268,42.280758,254,252,146033.2813,3987.74292,4,1,32.589694,74.26720300000002,0.078037,0.0438,631,45,0,0,7,2,1,1,3,0,0,0,1,3,0,6a692a67bfde05d2f2f679e0309ab5c6
0.001019,udp,-,CON,2,2,146,178,2944.062924,31,29,573110.9375,698724.25,0,0,0.01,0.006999999999999999,0.0,0.0,73,89,0,0,4,5,1,1,1,0,0,0,2,14,0,508a10d981764eb6cbbf50a6e887772c
0.10518,tcp,-,FIN,92,164,5696,192828,2424.415225,31,29,428598.5938,14577144.0,10,71,1.152121,0.6423800000000001,0.000469,0.000132,62,1176,0,0,14,9,6,1,6,0,0,0,12,9,0,abdb0d201c6cc0dce1bf04f00678b0c0
0.0016710000000000002,udp,-,CON,4,4,528,304,4189.108232,31,29,1895870.75,1091561.875,0,0,0.436333,0.209333,0.0,0.0,132,76,0,0,6,4,1,1,3,0,0,0,3,5,0,3b0585c0931ce063782c2db3528e60bd
14.479029999999998,tcp,-,REQ,6,0,270,0,0.345327,254,0,124.317726,0.0,5,0,2895.806,0.0,0.0,0.0,45,0,0,0,49,22,2,2,48,0,0,0,23,48,0,96542e022c8f75fd6fc2884d58bf687a
0.994783,tcp,-,FIN,14,8,8834,354,21.110132,254,252,65968.15625,2493.006104,4,1,76.438536,126.756,0.107482,0.168165,631,44,0,0,3,2,1,1,3,0,0,0,1,4,0,52c1367c078d37289441ebb8a4bdd002
1.229113,tcp,-,FIN,10,8,534,354,13.831113,254,252,3130.712891,2017.71521,2,1,132.027333,165.908719,0.067743,0.064853,53,44,0,0,2,3,2,2,2,0,0,0,2,2,0,3883dcc4253176316419706c74f09ef4
1.029907,tcp,-,FIN,10,6,534,268,14.564422,254,252,3736.259766,1739.962891,2,1,111.237889,187.793406,0.090938,0.087628,53,45,0,0,1,1,1,1,1,0,0,0,1,3,0,e377a9f727c7cb5cac81e4b44fff1d03
0.76175,tcp,-,FIN,10,8,2516,354,22.317034,254,252,23787.33203,3255.661377,2,1,84.638889,95.20757,0.09463,0.036276,252,44,0,0,4,1,1,1,1,0,0,0,2,1,0,275aae9aeae6e3744ce6b164d698f884
5.7731580000000005,tcp,-,REQ,10,0,450,0,1.558939,254,0,561.2179570000002,0.0,9,0,641.462,0.0,0.0,0.0,45,0,0,0,17,12,1,1,16,0,0,0,13,16,0,95735eb2a041b94e3e18dc05ee61992b
0.057892999999999986,tcp,-,FIN,60,62,3614,49342,2090.062682,31,29,491112.9063,6708514.0,7,24,0.975898,0.938377,0.000641,0.000179,60,796,0,0,7,1,1,1,1,0,0,0,3,6,0,f029e3071194a57e791e86a722780ae7
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.656,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,a0a9be047d66afcb8eb7cc1cd3ca6df7
1.983771,tcp,ftp,FIN,52,54,2934,3742,52.929497,31,29,11606.17871,14812.19336,11,15,38.89105900000001,37.420227,0.0004969999999999999,0.00013000000000000002,56,69,0,0,1,2,1,1,1,1,1,0,4,2,0,47d9c999a0b72a800c2c72a4f426decc
0.635939,tcp,-,FIN,10,6,534,268,23.587168,254,252,6050.89502,2817.880371,2,1,67.525444,108.711602,0.092372,0.112753,53,45,0,0,6,1,2,1,3,0,0,0,3,3,0,46483281df46116e7143174dc13efdba
0.011898,tcp,-,FIN,36,38,2334,16290,6135.485062,31,29,1526307.0,10665322.0,7,12,0.330286,0.303324,0.000665,0.000167,65,429,0,0,4,2,1,1,1,0,0,0,2,8,0,1cbd99d1a3330fc5b374130d98f7b6f6
0.001083,udp,dns,CON,2,2,146,178,2770.0831510000007,31,29,539242.875,657433.0625,0,0,0.008,0.009000000000000001,0.0,0.0,73,89,0,0,2,1,1,1,1,0,0,0,3,5,0,ff00ba37dcb7eb19fad92f2d8de8aad4
0.6436569999999999,tcp,-,FIN,10,6,588,268,23.304337,254,252,6587.3588869999985,2784.091309,2,1,71.41766700000002,102.941602,0.128943,0.101224,59,45,0,0,2,1,1,1,2,0,0,0,1,2,0,8c54b538570a27361365a2290cfeb2d0
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,13,4,1,1,11,0,0,0,4,11,0,e9921ccf5f7789736715a59f0930c3d8
1.106046,tcp,http,FIN,10,8,796,1056,15.370067,62,252,5186.041504,6683.2666020000015,2,2,122.894,149.724,0.044072,0.067365,80,132,1,126,3,1,1,1,3,0,0,1,1,3,0,a823c4d7279aae58c124143862b1916d
2.13775,tcp,-,FIN,10,8,534,354,7.952286999999999,254,252,1800.023438,1160.098267,2,1,237.421556,297.075562,0.058217,0.104621,53,44,0,0,1,1,1,1,1,0,0,0,1,1,0,9d225800a551a1753475cca205c290cb
0.185344,tcp,-,FIN,48,50,2958,32368,523.351186,31,29,125043.1641,1369173.0,7,18,3.934809,3.770265,0.000591,0.000133,62,647,0,0,13,6,1,1,1,0,0,0,3,11,0,08d6061b4a9cf495301839102c3ca214
0.8294799999999999,tcp,http,FIN,10,8,854,1118,20.494768,62,252,7416.694823999998,9442.060547,2,2,92.164444,101.615289,0.08620599999999999,0.100988,85,140,1,138,3,1,1,1,2,0,0,1,1,2,0,4b305d9e027a7c903cee0865d46869ba
13.409438,tcp,-,REQ,8,0,360,0,0.5220199999999999,254,0,187.927338,0.0,7,0,1915.634,0.0,0.0,0.0,45,0,0,0,13,5,2,2,11,0,0,0,6,11,0,c33d73a2394c67a20edab34a4cdff63a
1.1599469999999998,tcp,http,FIN,14,18,1684,10168,26.725358,31,29,10786.69922,66237.50781,3,5,89.196387,68.200353,0.000537,0.00013700000000000002,120,565,1,3924,2,6,1,1,1,0,0,1,1,3,0,7500424a85cae3864e8e96bac473ec3b
0.036102,udp,-,CON,4,4,528,304,193.895072,31,29,87751.36719,50523.51563,0,0,6.632999999999999,7.665,0.0,0.0,132,76,0,0,6,4,1,1,3,0,0,0,4,5,0,00e5a6cdecfc82e46c51e152547b9d29
7.000000000000002e-06,tcp,-,REQ,2,0,90,0,142857.1409,254,0,51428572.0,0.0,1,0,0.006999999999999999,0.0,0.0,0.0,45,0,0,0,9,3,1,1,9,0,0,0,3,9,0,14e95524a3cf14c187a775ee3ccb1e44
0.020932,tcp,-,FIN,16,18,1540,1644,1576.533527,31,29,551882.3125,593541.0,4,4,1.3746,1.196647,0.000585,0.000133,96,91,0,0,17,6,6,1,6,0,0,0,8,9,0,9ab95dc48e937c78f7ab75a1525313f7
2e-06,tcp,-,REQ,2,0,90,0,500000.0013,254,0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,45,0,0,0,10,3,1,1,10,0,0,0,3,10,0,32089f4c570dd4bc8e1824d01d2a23d2
1.531874,tcp,-,FIN,12,10,994,848,13.7087,254,252,4762.793945,3989.884521,3,2,139.196452,156.601562,0.122452,0.110305,83,85,0,0,3,1,2,1,1,0,0,0,4,1,0,410a895ac0796c43fc1a0e99ec60a4b2
6e-06,udp,-,INT,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0,0,0.006,0.0,0.0,0.0,532,0,0,0,35,12,11,1,35,0,0,0,11,35,0,ee521c7069b6946a657421e4c47c0598
0.568245,tcp,-,CON,6,2,998,86,12.31863,62,252,11713.25781,605.372681,2,1,113.649,0.009000000000000001,0.060049,0.33484,166,43,0,0,2,1,1,1,2,0,0,0,2,2,0,61f7a18b51682a50141195f108c26a30
7.000000000000002e-06,udp,-,INT,2,0,104,0,142857.1409,254,0,59428572.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,52,0,0,0,6,1,1,1,3,0,0,0,2,4,0,3d34bcbcce8aa44fa5c41a26f48e024c
1.1e-05,udp,-,INT,2,0,1892,0,90909.0902,254,0,688000000.0,0.0,0,0,0.011,0.0,0.0,0.0,946,0,0,0,8,3,3,1,6,0,0,0,3,6,0,c53614134b1fe7179e6eb7f4cfc9ab51
0.222517,tcp,ftp-data,FIN,8,12,424,8824,85.386735,31,29,13338.30664,290818.2188,1,4,31.736287,20.186637,0.000461,0.000121,53,735,0,0,3,6,1,1,4,0,0,0,4,3,0,fb8a1fef58a14f1c0dfabd140454353d
0.016756,tcp,-,FIN,36,38,2334,16290,4356.648365,31,29,1083790.875,7573168.0,7,12,0.467857,0.422757,0.001108,0.000135,65,429,0,0,10,1,1,1,1,0,0,0,11,3,0,82c9449fa3a69a9f3b804b1dbae44103
0.436463,tcp,-,FIN,204,396,11826,495632,1372.395832,31,29,215715.875,9061588.0,19,178,2.148493,1.103552,0.0005549999999999999,0.000138,58,1252,0,0,6,7,6,1,6,0,0,0,11,8,0,20b37d7f446542eea63b30096226833a
3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,45,0,0,0,5,3,1,1,5,0,0,0,3,5,0,687f27d3ba6855d1f3f9e78c0c8e7715
0.001041,udp,dns,CON,2,2,130,162,2881.844351,31,29,499519.6875,622478.375,0,0,0.01,0.008,0.0,0.0,65,81,0,0,6,8,5,3,3,0,0,0,8,5,0,040e1f610cb3d299fe679f054de4b924
1.279798,tcp,-,FIN,10,8,2516,354,13.283346,254,252,14158.484380000002,1937.805786,2,1,138.240778,169.03585900000004,0.096538,0.080636,252,44,0,0,2,1,1,1,1,0,0,0,1,1,0,02282d1c957d8db178a40db0dce732d2
0.021764,tcp,-,FIN,42,48,2662,24108,4089.321651,31,29,955339.0625,8677081.0,7,16,0.520537,0.450213,0.0006,0.001047,63,502,0,0,5,2,1,1,1,0,0,0,5,5,0,3a284ad41747de32f5eca4e1a1043ca9
